id,purchase_order_id,product_variant_id,quantity_ordered,unit_cost,line_total
3796,1242,932,33,1180.02,38940.66
3797,1242,631,38,1985.28,75440.64
3798,1243,828,25,1571.93,39298.25
3799,1243,899,10,1473.34,14733.40
3800,1243,457,4,666.47,2665.88
3801,1244,788,10,566.63,5666.30
3802,1244,210,33,1480.12,48843.96
3803,1245,475,2,1675.86,3351.72
3804,1245,470,16,98.48,1575.68
3805,1245,91,20,1821.88,36437.60
3806,1245,58,32,468.68,14997.76
3807,1246,380,33,515.57,17013.81
3808,1247,515,7,621.09,4347.63
3809,1247,719,38,384.32,14604.16
3810,1247,422,45,375.45,16895.25
3811,1247,542,34,197.72,6722.48
3812,1248,177,11,619.84,6818.24
3813,1248,276,38,945.96,35946.48
3814,1248,647,46,308.53,14192.38
3815,1248,995,6,739.67,4438.02
3816,1248,531,41,675.77,27706.57
3817,1249,555,43,86.86,3734.98
3818,1249,201,17,188.73,3208.41
3819,1249,683,14,1750.37,24505.18
3820,1249,225,33,842.29,27795.57
3821,1249,827,11,1846.02,20306.22
3822,1250,943,27,1133.11,30593.97
3823,1250,734,19,1661.22,31563.18
3824,1250,189,47,1401.88,65888.36
3825,1251,218,7,119.07,833.49
3826,1251,551,7,1551.80,10862.60
3827,1251,809,48,1716.26,82380.48
3828,1251,987,4,1744.33,6977.32
3829,1251,8,46,378.89,17428.94
3830,1252,623,20,954.07,19081.40
3831,1253,41,11,1076.76,11844.36
3832,1253,990,47,518.70,24378.90
3833,1253,974,20,842.77,16855.40
3834,1254,532,19,128.94,2449.86
3835,1255,768,27,1157.55,31253.85
3836,1255,224,11,1505.21,16557.31
3837,1255,949,49,1169.36,57298.64
3838,1255,796,11,1038.50,11423.50
3839,1255,133,6,751.69,4510.14
3840,1256,913,16,256.47,4103.52
3841,1256,367,27,931.28,25144.56
3842,1256,752,32,1331.94,42622.08
3843,1256,537,17,799.15,13585.55
3844,1256,552,30,2019.08,60572.40
3845,1257,290,43,656.46,28227.78
3846,1257,276,3,810.82,2432.46
3847,1257,816,9,1571.36,14142.24
3848,1258,306,44,319.64,14064.16
3849,1258,899,1,1570.49,1570.49
3850,1259,21,19,342.68,6510.92
3851,1259,333,35,547.69,19169.15
3852,1259,625,8,830.25,6642.00
3853,1259,288,31,22.67,702.77
3854,1260,548,3,587.06,1761.18
3855,1260,232,50,1267.42,63371.00
3856,1261,308,24,1071.04,25704.96
3857,1261,610,41,989.83,40583.03
3858,1261,159,7,1118.20,7827.40
3859,1261,341,31,171.63,5320.53
3860,1262,38,3,1402.61,4207.83
3861,1262,201,23,186.95,4299.85
3862,1263,950,20,455.99,9119.80
3863,1263,482,43,580.12,24945.16
3864,1263,326,26,1441.14,37469.64
3865,1264,922,39,1971.10,76872.90
3866,1264,258,18,1624.86,29247.48
3867,1264,656,23,1317.48,30302.04
3868,1264,648,6,1368.93,8213.58
3869,1265,203,16,851.44,13623.04
3870,1265,1002,33,1763.95,58210.35
3871,1265,167,5,258.18,1290.90
3872,1265,417,29,1407.77,40825.33
3873,1266,334,11,913.50,10048.50
3874,1266,125,23,1980.75,45557.25
3875,1266,472,30,1169.74,35092.20
3876,1267,728,19,1186.40,22541.60
3877,1267,919,7,553.69,3875.83
3878,1267,708,34,312.27,10617.18
3879,1268,349,23,416.90,9588.70
3880,1268,281,17,1104.31,18773.27
3881,1268,881,16,1415.28,22644.48
3882,1269,299,28,157.09,4398.52
3883,1270,153,12,139.42,1673.04
3884,1270,645,50,1362.15,68107.50
3885,1271,41,50,982.68,49134.00
3886,1271,218,32,112.13,3588.16
3887,1271,481,20,1593.97,31879.40
3888,1272,794,33,856.52,28265.16
3889,1272,866,9,361.07,3249.63
3890,1272,766,24,1890.52,45372.48
3891,1272,242,28,321.78,9009.84
3892,1273,644,50,1427.33,71366.50
3893,1273,968,15,1023.56,15353.40
3894,1273,615,19,1370.02,26030.38
3895,1273,552,33,1961.39,64725.87
3896,1274,911,29,899.85,26095.65
3897,1274,242,3,305.53,916.59
3898,1274,953,25,1869.21,46730.25
3899,1275,347,28,1282.10,35898.80
3900,1275,457,40,625.66,25026.40
3901,1276,686,11,2038.88,22427.68
3902,1276,755,9,2023.71,18213.39
3903,1276,135,7,708.99,4962.93
3904,1277,107,46,1576.90,72537.40
3905,1277,553,44,1185.19,52148.36
3906,1277,725,26,902.12,23455.12
3907,1278,237,12,1656.19,19874.28
3908,1278,121,36,1672.78,60220.08
3909,1278,405,47,1652.58,77671.26
3910,1279,261,6,1176.10,7056.60
3911,1280,498,14,69.30,970.20
3912,1280,684,9,548.85,4939.65
3913,1281,497,3,205.56,616.68
3914,1281,676,15,1504.20,22563.00
3915,1281,586,22,1700.92,37420.24
3916,1281,527,13,878.35,11418.55
3917,1282,919,4,569.51,2278.04
3918,1282,98,22,1747.38,38442.36
3919,1283,30,34,688.94,23423.96
3920,1283,984,7,297.80,2084.60
3921,1284,409,39,380.16,14826.24
3922,1284,712,7,867.86,6075.02
3923,1284,335,33,792.66,26157.78
3924,1284,153,42,154.91,6506.22
3925,1285,816,8,1479.82,11838.56
3926,1285,146,26,868.90,22591.40
3927,1285,853,18,110.25,1984.50
3928,1286,445,32,1843.93,59005.76
3929,1287,112,41,296.09,12139.69
3930,1288,238,1,301.03,301.03
3931,1288,481,14,1560.05,21840.70
3932,1289,254,40,619.64,24785.60
3933,1289,674,39,973.95,37984.05
3934,1289,745,24,59.48,1427.52
3935,1289,206,8,186.23,1489.84
3936,1290,921,46,1560.48,71782.08
3937,1290,913,27,256.47,6924.69
3938,1290,455,9,1194.49,10750.41
3939,1290,548,1,587.06,587.06
3940,1291,719,41,413.25,16943.25
3941,1291,602,42,1494.89,62785.38
3942,1291,360,15,746.12,11191.80
3943,1291,49,15,1286.97,19304.55
3944,1292,499,39,1305.96,50932.44
3945,1292,275,41,1275.43,52292.63
3946,1292,857,3,1437.52,4312.56
3947,1293,443,4,1044.52,4178.08
3948,1293,716,29,465.70,13505.30
3949,1294,332,13,2046.98,26610.74
3950,1294,585,48,1285.07,61683.36
3951,1295,61,18,1452.43,26143.74
3952,1295,498,40,61.11,2444.40
3953,1295,294,26,2020.89,52543.14
3954,1295,757,4,543.75,2175.00
3955,1296,390,36,225.24,8108.64
3956,1296,974,4,947.04,3788.16
3957,1296,214,10,490.44,4904.40
3958,1296,25,27,318.77,8606.79
3959,1296,1008,48,1528.92,73388.16
3960,1297,36,37,1527.10,56502.70
3961,1297,363,18,297.17,5349.06
3962,1297,797,31,69.39,2151.09
3963,1298,73,39,412.06,16070.34
3964,1298,990,23,513.41,11808.43
3965,1299,779,47,50.47,2372.09
3966,1299,275,1,1182.67,1182.67
3967,1300,570,34,1164.56,39595.04
3968,1300,676,15,1460.39,21905.85
3969,1300,116,25,1374.45,34361.25
3970,1300,967,28,631.21,17673.88
3971,1301,495,27,1338.12,36129.24
3972,1301,29,44,1489.13,65521.72
3973,1301,119,50,834.58,41729.00
3974,1301,285,41,275.92,11312.72
3975,1302,395,22,1974.50,43439.00
3976,1302,929,47,114.94,5402.18
3977,1302,566,49,152.45,7470.05
3978,1302,588,4,1443.58,5774.32
3979,1302,266,43,1825.87,78512.41
3980,1303,343,21,530.47,11139.87
3981,1304,491,26,991.43,25777.18
3982,1304,668,46,424.03,19505.38
3983,1304,265,25,1927.42,48185.50
3984,1305,405,14,1802.81,25239.34
3985,1305,972,23,488.73,11240.79
3986,1305,156,45,2106.84,94807.80
3987,1306,467,36,411.12,14800.32
3988,1307,501,33,1762.12,58149.96
3989,1307,852,7,1126.11,7882.77
3990,1307,885,46,412.02,18952.92
3991,1307,12,8,461.25,3690.00
3992,1307,698,16,805.55,12888.80
3993,1308,212,18,1306.79,23522.22
3994,1309,616,3,1012.62,3037.86
3995,1309,516,40,216.65,8666.00
3996,1309,409,39,428.70,16719.30
3997,1310,638,28,1235.16,34584.48
3998,1310,1009,48,1181.70,56721.60
3999,1311,19,50,1049.81,52490.50
4000,1312,226,8,769.91,6159.28
4001,1312,197,49,224.20,10985.80
4002,1312,576,16,1894.33,30309.28
4003,1312,522,1,359.30,359.30
4004,1313,283,19,1312.51,24937.69
4005,1313,201,21,165.59,3477.39
4006,1313,679,39,1266.09,49377.51
4007,1313,238,8,301.03,2408.24
4008,1313,911,46,820.46,37741.16
4009,1314,468,22,290.39,6388.58
4010,1314,801,14,577.26,8081.64
4011,1314,432,12,693.24,8318.88
4012,1315,851,32,1536.68,49173.76
4013,1315,937,35,1220.66,42723.10
4014,1315,522,19,324.07,6157.33
4015,1315,960,32,2180.33,69770.56
4016,1316,829,7,1301.72,9112.04
4017,1316,369,26,1646.76,42815.76
4018,1316,309,1,1401.58,1401.58
4019,1316,301,41,1072.26,43962.66
4020,1317,490,8,1473.66,11789.28
4021,1318,438,45,690.29,31063.05
4022,1319,555,7,84.15,589.05
4023,1319,964,28,618.78,17325.84
4024,1320,313,26,1451.58,37741.08
4025,1321,710,25,1894.72,47368.00
4026,1321,525,8,2096.88,16775.04
4027,1321,695,34,1382.88,47017.92
4028,1322,165,34,292.24,9936.16
4029,1322,651,5,869.95,4349.75
4030,1322,438,15,728.64,10929.60
4031,1322,916,27,703.79,19002.33
4032,1322,476,11,1729.67,19026.37
4033,1323,251,3,307.79,923.37
4034,1323,702,2,1240.13,2480.26
4035,1324,591,1,1484.10,1484.10
4036,1324,779,49,44.39,2175.11
4037,1324,233,39,1171.10,45672.90
4038,1324,184,47,172.80,8121.60
4039,1325,115,44,1442.55,63472.20
4040,1325,402,26,960.63,24976.38
4041,1325,608,11,953.97,10493.67
4042,1326,535,21,1750.18,36753.78
4043,1326,288,30,22.89,686.70
4044,1326,281,21,1114.73,23409.33
4045,1327,567,31,100.90,3127.90
4046,1327,967,35,607.83,21274.05
4047,1327,662,25,1262.41,31560.25
4048,1327,997,48,1709.72,82066.56
4049,1327,357,30,155.41,4662.30
4050,1328,545,3,278.46,835.38
4051,1328,926,28,475.73,13320.44
4052,1329,883,27,274.03,7398.81
4053,1329,327,17,1249.62,21243.54
4054,1329,420,41,1046.79,42918.39
4055,1329,944,46,1625.47,74771.62
4056,1329,591,22,1295.21,28494.62
4057,1330,121,13,1656.99,21540.87
4058,1330,967,8,613.67,4909.36
4059,1330,477,40,1912.28,76491.20
4060,1331,797,37,60.96,2255.52
4061,1332,77,9,725.36,6528.24
4062,1332,39,22,1750.35,38507.70
4063,1332,565,39,1710.34,66703.26
4064,1333,501,6,2030.27,12181.62
4065,1333,231,7,1979.22,13854.54
4066,1333,644,20,1290.08,25801.60
4067,1333,749,15,1104.32,16564.80
4068,1333,227,9,2043.33,18389.97
4069,1334,840,32,1775.43,56813.76
4070,1334,382,17,1326.49,22550.33
4071,1335,719,46,442.18,20340.28
4072,1335,242,45,344.53,15503.85
4073,1335,168,37,986.91,36515.67
4074,1335,441,42,322.07,13526.94
4075,1335,234,3,618.16,1854.48
4076,1336,696,31,1620.05,50221.55
4077,1336,556,47,1341.02,63027.94
4078,1336,685,10,432.97,4329.70
4079,1337,66,17,762.64,12964.88
4080,1337,941,35,1303.24,45613.40
4081,1338,452,49,747.94,36649.06
4082,1338,948,48,705.51,33864.48
4083,1338,215,46,741.49,34108.54
4084,1338,249,33,1339.14,44191.62
4085,1339,47,19,2070.39,39337.41
4086,1340,302,23,1683.81,38727.63
4087,1341,973,31,1184.16,36708.96
4088,1342,80,43,42.70,1836.10
4089,1343,1002,50,1849.58,92479.00
4090,1343,80,31,39.35,1219.85
4091,1343,490,41,1500.95,61538.95
4092,1344,776,37,1522.91,56347.67
4093,1344,838,43,1312.08,56419.44
4094,1344,645,12,1259.35,15112.20
4095,1344,358,47,148.21,6965.87
4096,1344,762,3,1772.22,5316.66
4097,1345,704,45,860.03,38701.35
4098,1345,123,47,1197.48,56281.56
4099,1345,230,25,982.08,24552.00
4100,1345,511,43,1042.03,44807.29
4101,1345,47,42,1825.70,76679.40
4102,1346,450,47,969.85,45582.95
4103,1346,849,11,288.59,3174.49
4104,1346,356,1,255.30,255.30
4105,1346,190,36,130.28,4690.08
4106,1346,404,38,172.54,6556.52
4107,1347,247,40,1817.31,72692.40
4108,1347,53,41,1032.64,42338.24
4109,1347,880,4,548.26,2193.04
4110,1347,97,19,1379.73,26214.87
4111,1348,236,17,219.74,3735.58
4112,1348,558,44,1258.73,55384.12
4113,1348,400,1,1611.72,1611.72
4114,1348,650,2,273.22,546.44
4115,1349,185,3,341.42,1024.26
4116,1350,523,45,2000.91,90040.95
4117,1350,172,13,262.42,3411.46
4118,1350,725,38,826.95,31424.10
4119,1350,476,34,1650.32,56110.88
4120,1351,326,5,1203.16,6015.80
4121,1351,553,31,1198.36,37149.16
4122,1351,339,28,1348.73,37764.44
4123,1352,27,50,1522.60,76130.00
4124,1353,110,38,1202.14,45681.32
4125,1353,128,35,791.06,27687.10
4126,1354,384,4,444.05,1776.20
4127,1354,227,2,1792.73,3585.46
4128,1354,883,32,285.10,9123.20
4129,1354,118,13,419.14,5448.82
4130,1354,103,2,496.50,993.00
4131,1355,694,49,847.26,41515.74
4132,1356,221,23,1075.22,24730.06
4133,1356,401,44,1610.79,70874.76
4134,1356,93,37,1031.52,38166.24
4135,1357,119,22,765.67,16844.74
4136,1357,236,30,231.55,6946.50
4137,1358,286,16,1035.28,16564.48
4138,1358,533,34,865.06,29412.04
4139,1358,154,28,1379.43,38624.04
4140,1359,939,29,1004.41,29127.89
4141,1359,339,39,1348.73,52600.47
4142,1359,696,10,1704.43,17044.30
4143,1359,972,47,479.42,22532.74
4144,1359,312,36,612.22,22039.92
4145,1360,12,8,508.81,4070.48
4146,1360,46,37,445.56,16485.72
4147,1360,281,12,1020.96,12251.52
4148,1361,822,25,144.66,3616.50
4149,1362,995,13,793.60,10316.80
4150,1362,656,41,1563.60,64107.60
4151,1362,218,31,108.66,3368.46
4152,1363,49,8,1458.57,11668.56
4153,1363,494,15,879.95,13199.25
4154,1364,317,50,171.94,8597.00
4155,1365,264,40,833.15,33326.00
4156,1365,993,12,1285.42,15425.04
4157,1365,608,26,896.73,23314.98
4158,1365,88,12,1208.11,14497.32
4159,1365,436,42,1328.21,55784.82
4160,1366,554,15,660.88,9913.20
4161,1367,766,19,1890.52,35919.88
4162,1368,414,5,287.27,1436.35
4163,1368,917,21,365.21,7669.41
4164,1368,161,26,412.47,10724.22
4165,1368,181,43,831.63,35760.09
4166,1368,881,18,1258.02,22644.36
4167,1369,841,20,1981.78,39635.60
4168,1369,605,36,560.05,20161.80
4169,1369,438,43,743.98,31991.14
4170,1369,785,13,340.64,4428.32
4171,1369,220,39,598.76,23351.64
4172,1370,441,34,306.58,10423.72
4173,1370,183,25,437.53,10938.25
4174,1371,424,44,35.70,1570.80
4175,1371,368,25,1881.11,47027.75
4176,1372,890,8,512.78,4102.24
4177,1373,534,7,413.51,2894.57
4178,1373,310,26,1850.04,48101.04
4179,1373,837,36,639.68,23028.48
4180,1373,114,16,303.84,4861.44
4181,1374,283,22,1555.04,34210.88
4182,1374,630,7,950.51,6653.57
4183,1374,290,3,730.15,2190.45
4184,1374,99,28,757.08,21198.24
4185,1374,920,38,1073.56,40795.28
4186,1375,980,23,1835.72,42221.56
4187,1375,382,30,1131.77,33953.10
4188,1375,93,9,1065.53,9589.77
4189,1375,230,10,1001.15,10011.50
4190,1376,1009,21,1003.33,21069.93
4191,1376,334,45,941.75,42378.75
4192,1376,187,38,1628.50,61883.00
4193,1377,438,50,690.29,34514.50
4194,1377,54,35,1794.69,62814.15
4195,1377,27,40,1773.58,70943.20
4196,1377,960,17,1823.55,31000.35
4197,1378,36,39,1457.05,56824.95
4198,1378,1,46,1451.88,66786.48
4199,1379,988,14,63.21,884.94
4200,1379,797,35,59.01,2065.35
4201,1379,313,19,1545.23,29359.37
4202,1379,393,20,992.11,19842.20
4203,1379,332,22,2066.66,45466.52
4204,1380,34,6,1529.19,9175.14
4205,1380,600,2,560.81,1121.62
4206,1380,322,10,2035.77,20357.70
4207,1380,166,50,2020.22,101011.00
4208,1381,965,7,701.71,4911.97
4209,1381,694,25,838.79,20969.75
4210,1381,219,49,1454.81,71285.69
4211,1381,532,39,123.78,4827.42
4212,1382,426,26,611.89,15909.14
4213,1382,75,12,129.28,1551.36
4214,1382,174,3,1813.66,5440.98
4215,1382,292,37,1230.56,45530.72
4216,1383,869,35,1940.44,67915.40
4217,1383,862,26,1617.26,42048.76
4218,1384,923,28,1938.57,54279.96
4219,1384,664,26,133.68,3475.68
4220,1384,743,21,1818.04,38178.84
4221,1384,1006,11,1386.15,15247.65
4222,1385,328,6,1666.59,9999.54
4223,1385,974,14,938.35,13136.90
4224,1385,702,1,1112.64,1112.64
4225,1385,818,49,1101.04,53950.96
4226,1386,774,49,744.47,36479.03
4227,1386,130,30,390.26,11707.80
4228,1386,161,33,400.34,13211.22
4229,1386,943,33,1182.92,39036.36
4230,1386,653,20,1068.30,21366.00
4231,1387,865,38,696.11,26452.18
4232,1387,781,31,438.02,13578.62
4233,1387,345,39,1863.02,72657.78
4234,1388,784,32,1168.42,37389.44
4235,1388,84,25,456.06,11401.50
4236,1388,183,37,476.52,17631.24
4237,1388,396,19,322.69,6131.11
4238,1388,631,44,1908.92,83992.48
4239,1389,837,48,691.89,33210.72
4240,1389,513,21,1342.50,28192.50
4241,1389,150,18,2009.46,36170.28
4242,1389,642,42,1765.79,74163.18
4243,1389,687,30,705.72,21171.60
4244,1390,438,39,751.65,29314.35
4245,1391,336,13,1954.60,25409.80
4246,1392,429,49,47.50,2327.50
4247,1392,326,39,1269.26,49501.14
4248,1392,1002,10,1644.07,16440.70
4249,1392,46,45,433.30,19498.50
4250,1393,556,39,1326.76,51743.64
4251,1393,213,38,215.37,8184.06
4252,1393,835,27,519.66,14030.82
4253,1394,48,29,737.31,21381.99
4254,1394,741,26,1168.22,30373.72
4255,1394,464,10,109.24,1092.40
4256,1394,802,40,1027.62,41104.80
4257,1395,621,46,408.01,18768.46
4258,1395,94,14,1414.47,19802.58
4259,1396,148,25,620.67,15516.75
4260,1396,436,15,1290.62,19359.30
4261,1396,327,33,1100.58,36319.14
4262,1396,616,11,926.64,10193.04
4263,1396,95,4,1440.60,5762.40
4264,1397,17,36,656.30,23626.80
4265,1397,580,20,831.16,16623.20
4266,1398,207,49,1894.45,92828.05
4267,1398,837,17,691.89,11762.13
4268,1398,615,35,1450.61,50771.35
4269,1398,439,47,95.45,4486.15
4270,1398,103,21,467.29,9813.09
4271,1399,291,28,1225.50,34314.00
4272,1399,794,43,828.89,35642.27
4273,1399,325,16,146.99,2351.84
4274,1399,874,45,1680.41,75618.45
4275,1400,369,1,1831.60,1831.60
4276,1400,364,41,610.18,25017.38
4277,1400,104,4,574.26,2297.04
4278,1400,805,48,1871.88,89850.24
4279,1400,976,29,304.19,8821.51
4280,1401,740,37,1621.41,59992.17
4281,1401,187,49,1697.80,83192.20
4282,1401,451,50,107.94,5397.00
4283,1401,372,22,1899.61,41791.42
4284,1402,63,17,694.40,11804.80
4285,1402,191,40,299.77,11990.80
4286,1402,760,14,1564.46,21902.44
4287,1403,100,17,1690.98,28746.66
4288,1404,745,36,54.38,1957.68
4289,1405,178,41,1344.39,55119.99
4290,1405,962,9,1841.11,16569.99
4291,1405,974,44,920.97,40522.68
4292,1406,548,19,553.83,10522.77
4293,1406,500,31,970.78,30094.18
4294,1406,980,39,1743.93,68013.27
4295,1407,199,6,1155.09,6930.54
4296,1407,520,26,45.86,1192.36
4297,1408,993,2,1297.21,2594.42
4298,1408,321,12,1628.86,19546.32
4299,1408,535,27,1693.72,45730.44
4300,1409,169,14,1496.94,20957.16
4301,1409,437,37,399.04,14764.48
4302,1409,919,38,553.69,21040.22
4303,1410,104,10,504.49,5044.90
4304,1410,942,47,1415.95,66549.65
4305,1410,607,24,1171.68,28120.32
4306,1410,632,43,1112.39,47832.77
4307,1411,167,49,266.01,13034.49
4308,1411,215,21,635.56,13346.76
4309,1411,793,22,769.70,16933.40
4310,1411,268,29,1183.19,34312.51
4311,1412,998,31,1969.17,61044.27
4312,1413,117,8,581.46,4651.68
4313,1413,477,18,2086.13,37550.34
4314,1413,516,5,232.45,1162.25
4315,1414,902,50,1521.25,76062.50
4316,1414,693,26,1770.49,46032.74
4317,1414,861,39,520.45,20297.55
4318,1415,132,39,753.43,29383.77
4319,1416,794,27,865.73,23374.71
4320,1416,849,44,272.70,11998.80
4321,1416,282,18,351.76,6331.68
4322,1417,559,36,457.90,16484.40
4323,1417,993,21,1226.45,25755.45
4324,1417,384,41,467.67,19174.47
4325,1418,389,21,1561.01,32781.21
4326,1418,537,48,868.64,41694.72
4327,1418,654,39,451.58,17611.62
4328,1419,31,31,236.54,7332.74
4329,1419,434,11,57.23,629.53
4330,1419,381,29,1211.42,35131.18
4331,1420,468,27,296.85,8014.95
4332,1420,135,40,617.08,24683.20
4333,1420,64,48,1788.32,85839.36
4334,1420,350,38,1558.35,59217.30
4335,1421,549,31,1563.33,48463.23
4336,1421,788,39,551.18,21496.02
4337,1422,486,35,998.28,34939.80
4338,1422,984,47,272.03,12785.41
4339,1422,594,40,964.74,38589.60
4340,1423,863,2,912.03,1824.06
4341,1423,591,37,1281.72,47423.64
4342,1423,131,45,599.60,26982.00
4343,1423,423,50,157.08,7854.00
4344,1423,374,46,579.12,26639.52
4345,1424,444,28,383.51,10738.28
4346,1424,964,44,589.31,25929.64
4347,1424,302,13,1588.50,20650.50
4348,1425,615,26,1343.16,34922.16
4349,1425,429,40,52.05,2082.00
4350,1425,357,46,149.07,6857.22
4351,1425,1000,24,1159.91,27837.84
4352,1425,718,22,1470.85,32358.70
4353,1426,591,19,1227.75,23327.25
4354,1427,608,42,877.65,36861.30
4355,1427,229,3,1881.48,5644.44
4356,1427,85,1,1619.16,1619.16
4357,1427,276,12,945.96,11351.52
4358,1428,249,39,1325.88,51709.32
4359,1428,916,27,821.09,22169.43
4360,1429,475,42,1610.14,67625.88
4361,1429,429,9,50.53,454.77
4362,1430,457,37,700.47,25917.39
4363,1430,103,6,501.36,3008.16
4364,1431,859,14,975.72,13660.08
4365,1432,463,41,1231.41,50487.81
4366,1433,650,25,279.29,6982.25
4367,1433,753,7,1539.50,10776.50
4368,1433,992,35,836.45,29275.75
4369,1433,166,37,2020.22,74748.14
4370,1433,935,7,145.59,1019.13
4371,1434,921,30,1653.18,49595.40
4372,1434,112,45,259.08,11658.60
4373,1434,869,36,2098.84,75558.24
4374,1435,635,25,1904.06,47601.50
4375,1435,887,4,1019.62,4078.48
4376,1436,467,44,382.05,16810.20
4377,1436,157,25,1277.29,31932.25
4378,1436,528,6,1530.48,9182.88
4379,1436,794,40,976.25,39050.00
4380,1437,821,21,1360.34,28567.14
4381,1437,791,44,1642.82,72284.08
4382,1437,767,36,343.67,12372.12
4383,1437,282,27,293.13,7914.51
4384,1438,252,25,690.58,17264.50
4385,1438,404,11,194.56,2140.16
4386,1438,822,12,144.66,1735.92
4387,1439,64,15,1738.64,26079.60
4388,1439,36,44,1541.11,67808.84
4389,1440,958,17,409.05,6953.85
4390,1440,1000,44,1250.13,55005.72
4391,1440,735,34,268.65,9134.10
4392,1440,369,50,1646.76,82338.00
4393,1440,219,20,1359.64,27192.80
4394,1441,392,42,590.87,24816.54
4395,1442,754,11,1583.02,17413.22
4396,1442,82,29,1260.28,36548.12
4397,1442,749,6,1104.32,6625.92
4398,1442,934,28,1642.35,45985.80
4399,1442,371,27,779.72,21052.44
4400,1443,588,30,1340.47,40214.10
4401,1444,154,35,1482.15,51875.25
4402,1444,846,42,886.89,37249.38
4403,1444,502,10,715.10,7151.00
4404,1444,392,18,597.43,10753.74
4405,1445,255,36,1840.54,66259.44
4406,1445,84,14,507.77,7108.78
4407,1445,119,46,803.95,36981.70
4408,1445,552,32,1922.93,61533.76
4409,1446,608,25,992.13,24803.25
4410,1446,63,1,603.54,603.54
4411,1446,84,35,493.67,17278.45
4412,1446,388,49,1487.45,72885.05
4413,1446,137,27,762.42,20585.34
4414,1447,248,38,604.33,22964.54
4415,1448,135,4,590.82,2363.28
4416,1448,347,38,1170.07,44462.66
4417,1448,610,1,834.02,834.02
4418,1448,906,22,1519.98,33439.56
4419,1449,410,8,168.11,1344.88
4420,1449,296,19,435.26,8269.94
4421,1450,655,11,603.90,6642.90
4422,1450,514,13,1284.50,16698.50
4423,1450,280,21,1700.46,35709.66
4424,1450,852,26,1253.82,32599.32
4425,1450,298,6,822.57,4935.42
4426,1451,160,4,618.83,2475.32
4427,1451,905,4,749.40,2997.60
4428,1451,506,49,1086.16,53221.84
4429,1451,613,29,1728.59,50129.11
4430,1452,429,14,55.58,778.12
4431,1452,419,28,563.63,15781.64
4432,1452,1009,48,1125.96,54046.08
4433,1452,165,37,305.08,11287.96
4434,1452,234,19,643.65,12229.35
4435,1453,305,39,1360.00,53040.00
4436,1453,917,50,391.29,19564.50
4437,1453,987,6,1872.86,11237.16
4438,1453,912,14,763.05,10682.70
4439,1454,526,49,1654.83,81086.67
4440,1454,204,14,37.76,528.64
4441,1454,297,5,379.03,1895.15
4442,1455,707,15,198.77,2981.55
4443,1455,208,27,477.90,12903.30
4444,1456,6,44,1916.86,84341.84
4445,1457,97,24,1407.89,33789.36
4446,1457,225,46,757.29,34835.34
4447,1458,993,47,1297.21,60968.87
4448,1458,213,15,181.78,2726.70
4449,1459,549,10,1711.43,17114.30
