id,order_id,product_variant_id,quantity,unit_price,icms_rate,ipi_rate,line_total
89485,29663,235,6,947.52,12.00,5.00,5685.12
89486,29663,175,5,916.04,12.00,5.00,4580.20
89487,29663,394,5,2510.54,12.00,5.00,12552.70
89488,29664,666,2,1960.57,12.00,5.00,3921.14
89489,29664,790,6,3901.40,17.00,10.00,23408.40
89490,29664,732,6,1274.13,18.00,10.00,7644.78
89491,29664,786,6,269.82,17.00,0.00,1618.92
89492,29664,561,5,3757.73,18.00,0.00,18788.65
89493,29665,62,2,2219.20,17.00,0.00,4438.40
89494,29666,599,4,1785.47,17.00,10.00,7141.88
89495,29666,717,4,555.33,18.00,10.00,2221.32
89496,29667,336,1,3541.51,17.00,5.00,3541.51
89497,29667,232,5,2403.32,12.00,0.00,12016.60
89498,29668,198,3,941.64,12.00,10.00,2824.92
89499,29668,85,6,2235.99,18.00,0.00,13415.94
89500,29668,451,5,162.93,18.00,10.00,814.65
89501,29669,5,5,1425.34,12.00,0.00,7126.70
89502,29669,35,9,1255.65,18.00,5.00,11300.85
89503,29669,880,1,1251.47,17.00,10.00,1251.47
89504,29670,704,3,1458.32,17.00,5.00,4374.96
89505,29670,208,2,711.87,17.00,0.00,1423.74
89506,29671,129,8,2433.05,18.00,5.00,19464.40
89507,29671,752,1,1997.91,12.00,0.00,1997.91
89508,29671,692,8,1636.08,12.00,10.00,13088.64
89509,29672,981,4,277.89,12.00,0.00,1111.56
89510,29672,354,4,543.46,17.00,10.00,2173.84
89511,29673,37,3,117.93,18.00,0.00,353.79
89512,29673,432,8,884.04,12.00,0.00,7072.32
89513,29673,527,3,1140.17,12.00,10.00,3420.51
89514,29673,356,7,410.03,12.00,10.00,2870.21
89515,29673,24,2,2659.65,12.00,10.00,5319.30
89516,29674,431,6,2554.55,17.00,5.00,15327.30
89517,29674,26,8,1726.63,17.00,5.00,13813.04
89518,29675,281,4,1354.34,18.00,10.00,5417.36
89519,29676,513,8,2632.87,12.00,0.00,21062.96
89520,29676,387,1,2704.24,12.00,0.00,2704.24
89521,29676,151,1,1696.35,17.00,0.00,1696.35
89522,29677,116,3,2748.90,12.00,5.00,8246.70
89523,29677,383,1,64.49,18.00,10.00,64.49
89524,29677,184,5,269.50,17.00,0.00,1347.50
89525,29677,568,7,731.85,12.00,5.00,5122.95
89526,29677,715,6,2036.26,12.00,5.00,12217.56
89527,29678,31,9,496.50,17.00,10.00,4468.50
89528,29678,466,9,1469.11,12.00,10.00,13221.99
89529,29679,762,3,3721.66,12.00,10.00,11164.98
89530,29680,838,9,2379.75,18.00,10.00,21417.75
89531,29680,954,1,729.85,17.00,0.00,729.85
89532,29680,359,4,2446.29,12.00,10.00,9785.16
89533,29680,978,4,2637.77,18.00,0.00,10551.08
89534,29681,648,6,2309.21,12.00,5.00,13855.26
89535,29681,160,2,843.86,17.00,0.00,1687.72
89536,29681,965,6,1023.33,18.00,10.00,6139.98
89537,29681,661,6,2526.33,17.00,0.00,15157.98
89538,29682,807,9,431.13,12.00,0.00,3880.17
89539,29682,736,2,174.99,12.00,5.00,349.98
89540,29682,162,10,1137.61,12.00,10.00,11376.10
89541,29682,183,4,818.75,12.00,0.00,3275.00
89542,29682,347,7,2651.34,12.00,0.00,18559.38
89543,29683,4,5,2111.04,12.00,10.00,10555.20
89544,29683,20,10,2315.50,12.00,0.00,23155.00
89545,29683,315,5,3084.28,18.00,0.00,15421.40
89546,29683,328,9,2492.10,18.00,10.00,22428.90
89547,29683,524,3,3058.94,17.00,10.00,9176.82
89548,29684,615,1,2256.51,18.00,10.00,2256.51
89549,29684,342,2,3063.56,12.00,10.00,6127.12
89550,29685,933,7,1189.10,12.00,5.00,8323.70
89551,29685,512,4,242.94,18.00,0.00,971.76
89552,29685,710,1,3513.13,18.00,5.00,3513.13
89553,29685,84,3,841.59,17.00,10.00,2524.77
89554,29686,581,1,1781.99,17.00,5.00,1781.99
89555,29686,938,6,568.93,17.00,0.00,3413.58
89556,29687,258,1,2498.44,18.00,10.00,2498.44
89557,29687,704,3,1458.32,17.00,5.00,4374.96
89558,29687,132,4,1089.12,17.00,10.00,4356.48
89559,29687,679,9,2249.45,18.00,10.00,20245.05
89560,29688,803,2,2809.14,12.00,0.00,5618.28
89561,29688,486,10,1758.87,18.00,0.00,17588.70
89562,29688,157,3,2382.63,18.00,0.00,7147.89
89563,29688,214,3,713.36,12.00,5.00,2140.08
89564,29688,555,10,172.82,18.00,0.00,1728.20
89565,29689,726,3,218.97,12.00,5.00,656.91
89566,29689,644,5,2127.27,17.00,0.00,10636.35
89567,29689,413,5,2164.79,12.00,10.00,10823.95
89568,29689,976,9,503.30,12.00,0.00,4529.70
89569,29690,118,5,885.32,12.00,0.00,4426.60
89570,29690,557,9,2378.94,17.00,10.00,21410.46
89571,29691,217,7,531.03,17.00,10.00,3717.21
89572,29691,618,5,2177.25,12.00,5.00,10886.25
89573,29691,375,5,2207.21,17.00,5.00,11036.05
89574,29692,463,4,2512.58,12.00,10.00,10050.32
89575,29693,610,6,1191.46,17.00,0.00,7148.76
89576,29693,491,8,1655.69,18.00,10.00,13245.52
89577,29693,373,8,2162.93,17.00,5.00,17303.44
89578,29694,481,2,3425.33,12.00,0.00,6850.66
89579,29694,395,6,3373.90,12.00,10.00,20243.40
89580,29694,228,1,1458.18,18.00,5.00,1458.18
89581,29694,16,10,1705.81,18.00,10.00,17058.10
89582,29694,351,4,3683.74,17.00,5.00,14734.96
89583,29695,290,2,1165.56,17.00,0.00,2331.12
89584,29695,648,4,2309.21,12.00,5.00,9236.84
89585,29696,1001,5,1687.22,18.00,5.00,8436.10
89586,29696,104,10,821.14,18.00,0.00,8211.40
89587,29696,800,5,153.59,17.00,5.00,767.95
89588,29696,4,2,2111.04,12.00,10.00,4222.08
89589,29697,681,5,1066.34,12.00,0.00,5331.70
89590,29697,414,10,387.96,12.00,10.00,3879.60
89591,29697,647,10,432.55,17.00,10.00,4325.50
89592,29698,983,10,2908.41,17.00,5.00,29084.10
89593,29699,134,1,993.85,18.00,5.00,993.85
89594,29699,353,2,371.77,18.00,5.00,743.54
89595,29699,491,10,1655.69,18.00,10.00,16556.90
89596,29699,152,9,1625.27,17.00,0.00,14627.43
89597,29699,122,2,887.99,18.00,5.00,1775.98
89598,29700,125,1,3665.32,17.00,5.00,3665.32
89599,29700,65,10,1609.83,17.00,10.00,16098.30
89600,29700,262,4,1403.13,12.00,5.00,5612.52
89601,29700,211,2,1981.38,12.00,10.00,3962.76
89602,29700,148,2,1235.13,17.00,10.00,2470.26
89603,29701,29,4,3180.67,12.00,5.00,12722.68
89604,29701,590,7,1446.19,12.00,5.00,10123.33
89605,29701,716,9,715.35,18.00,5.00,6438.15
89606,29702,246,10,2844.98,17.00,0.00,28449.80
89607,29702,508,1,2240.19,17.00,10.00,2240.19
89608,29702,804,7,1183.89,17.00,0.00,8287.23
89609,29702,373,8,2162.93,17.00,5.00,17303.44
89615,29704,590,10,1446.19,12.00,5.00,14461.90
89616,29705,126,5,1045.61,17.00,5.00,5228.05
89617,29705,490,1,2428.81,12.00,0.00,2428.81
89618,29705,118,2,885.32,12.00,0.00,1770.64
89619,29706,759,3,1563.67,17.00,10.00,4691.01
89620,29706,30,1,1029.86,18.00,5.00,1029.86
89621,29707,404,9,271.65,17.00,0.00,2444.85
89622,29707,916,4,1243.36,17.00,0.00,4973.44
89623,29708,56,2,1923.39,12.00,5.00,3846.78
89624,29708,71,9,1571.43,17.00,10.00,14142.87
89625,29708,261,7,2489.83,17.00,0.00,17428.81
89626,29709,5,9,1425.34,12.00,0.00,12828.06
89627,29709,239,10,624.14,18.00,10.00,6241.40
89628,29709,542,1,419.41,17.00,5.00,419.41
89629,29710,660,2,1997.92,12.00,10.00,3995.84
89630,29710,751,7,1956.29,17.00,5.00,13694.03
89631,29710,142,5,2993.23,17.00,5.00,14966.15
89632,29711,698,7,1208.32,12.00,5.00,8458.24
89633,29712,693,2,2719.62,12.00,10.00,5439.24
89634,29713,557,7,2378.94,17.00,10.00,16652.58
89635,29713,232,4,2403.32,12.00,0.00,9613.28
89636,29713,166,8,3069.18,17.00,10.00,24553.44
89637,29713,210,7,2795.79,12.00,10.00,19570.53
89638,29713,579,2,1495.48,17.00,10.00,2990.96
89639,29714,448,6,2792.57,18.00,10.00,16755.42
89640,29714,953,6,2336.52,12.00,10.00,14019.12
89641,29714,785,10,450.85,18.00,5.00,4508.50
89642,29714,398,9,960.29,12.00,10.00,8642.61
89643,29714,102,4,380.46,12.00,10.00,1521.84
89644,29715,463,10,2512.58,12.00,10.00,25125.80
89645,29715,281,1,1354.34,18.00,10.00,1354.34
89646,29715,106,1,1185.50,18.00,10.00,1185.50
89647,29715,444,6,544.34,12.00,5.00,3266.04
89648,29715,583,1,1532.52,17.00,5.00,1532.52
89649,29716,822,2,257.87,17.00,5.00,515.74
89650,29716,475,1,2250.91,17.00,0.00,2250.91
89651,29716,963,4,279.53,17.00,0.00,1118.12
89652,29717,409,7,869.52,17.00,0.00,6086.64
89653,29718,506,10,1307.41,17.00,5.00,13074.10
89654,29718,858,6,1953.89,12.00,0.00,11723.34
89655,29718,351,2,3683.74,17.00,5.00,7367.48
89656,29719,104,5,821.14,18.00,0.00,4105.70
89657,29719,23,6,1629.17,18.00,10.00,9775.02
89658,29719,591,10,2199.16,12.00,0.00,21991.60
89659,29719,911,4,1711.49,18.00,0.00,6845.96
89660,29720,477,5,3785.94,12.00,0.00,18929.70
89661,29720,816,10,3142.72,17.00,10.00,31427.20
89662,29721,622,4,1252.68,18.00,10.00,5010.72
89663,29721,917,2,588.80,12.00,5.00,1177.60
89664,29722,1006,1,2315.01,12.00,10.00,2315.01
89665,29723,227,9,3893.89,12.00,5.00,35045.01
89666,29723,280,5,2408.98,12.00,10.00,12044.90
89667,29724,489,2,1239.53,17.00,0.00,2479.06
89668,29724,311,7,3755.98,17.00,10.00,26291.86
89669,29724,156,5,3004.20,18.00,0.00,15021.00
89670,29724,921,3,3321.81,18.00,10.00,9965.43
89671,29725,770,3,36.99,18.00,0.00,110.97
89672,29725,691,4,2328.88,17.00,0.00,9315.52
89673,29725,444,6,544.34,12.00,5.00,3266.04
89674,29726,858,7,1953.89,12.00,0.00,13677.23
89675,29726,315,6,3084.28,18.00,0.00,18505.68
89676,29726,324,9,550.01,17.00,10.00,4950.09
89677,29727,474,4,2758.20,17.00,5.00,11032.80
89678,29727,513,2,2632.87,12.00,0.00,5265.74
89679,29727,555,2,172.82,18.00,0.00,345.64
89680,29728,426,9,1094.61,18.00,5.00,9851.49
89681,29728,45,3,2765.04,17.00,10.00,8295.12
89682,29728,695,3,2518.29,18.00,10.00,7554.87
89683,29728,912,7,1038.60,12.00,10.00,7270.20
89684,29729,613,5,3651.21,12.00,10.00,18256.05
89685,29729,543,9,1284.51,17.00,5.00,11560.59
89686,29730,759,10,1563.67,17.00,10.00,15636.70
89687,29731,593,7,2583.58,17.00,0.00,18085.06
89688,29731,364,5,1049.51,18.00,0.00,5247.55
89689,29731,347,9,2651.34,12.00,0.00,23862.06
89690,29732,944,8,2247.99,18.00,0.00,17983.92
89691,29732,438,8,1004.76,12.00,5.00,8038.08
89692,29732,675,6,3588.36,17.00,10.00,21530.16
89693,29732,60,2,1466.35,12.00,5.00,2932.70
89699,29734,5,2,1425.34,12.00,0.00,2850.68
89700,29734,218,4,208.08,18.00,5.00,832.32
89701,29734,561,1,3757.73,18.00,0.00,3757.73
89702,29735,353,10,371.77,18.00,5.00,3717.70
89703,29735,27,2,2928.08,12.00,5.00,5856.16
89704,29736,602,8,2133.34,18.00,5.00,17066.72
89705,29736,950,3,920.67,12.00,5.00,2762.01
89706,29736,144,9,3426.88,17.00,0.00,30841.92
89707,29736,278,1,1751.22,12.00,5.00,1751.22
89708,29736,749,3,1364.77,17.00,0.00,4094.31
89709,29737,983,10,2908.41,17.00,5.00,29084.10
89710,29737,341,1,265.57,17.00,0.00,265.57
89711,29738,125,9,3665.32,17.00,5.00,32987.88
89712,29739,901,5,2152.22,18.00,5.00,10761.10
89713,29739,673,8,2866.84,17.00,0.00,22934.72
89714,29739,633,5,1598.51,17.00,10.00,7992.55
89715,29740,702,5,1993.48,18.00,5.00,9967.40
89716,29740,893,5,2690.48,12.00,0.00,13452.40
89717,29740,432,8,884.04,12.00,0.00,7072.32
89718,29740,860,2,1771.14,12.00,5.00,3542.28
89719,29741,560,4,2092.58,12.00,5.00,8370.32
89720,29741,355,6,407.01,18.00,10.00,2442.06
89721,29741,127,3,1524.52,17.00,0.00,4573.56
89722,29741,640,9,2003.96,18.00,10.00,18035.64
89723,29742,188,7,360.16,17.00,5.00,2521.12
89724,29742,559,8,893.57,12.00,0.00,7148.56
89728,29744,419,2,1191.17,17.00,5.00,2382.34
89729,29744,130,1,669.60,12.00,5.00,669.60
89730,29744,913,3,391.96,18.00,5.00,1175.88
89731,29745,733,2,1533.55,17.00,0.00,3067.10
89732,29745,177,3,959.76,12.00,0.00,2879.28
89733,29746,73,2,755.45,12.00,5.00,1510.90
89734,29747,581,3,1781.99,17.00,5.00,5345.97
89735,29747,546,9,2466.25,12.00,5.00,22196.25
89736,29748,94,5,2291.44,18.00,10.00,11457.20
89737,29748,76,3,1096.27,18.00,5.00,3288.81
89738,29749,310,4,3447.79,18.00,5.00,13791.16
89739,29749,211,3,1981.38,12.00,10.00,5944.14
89740,29750,219,3,2189.02,12.00,5.00,6567.06
89741,29750,129,5,2433.05,18.00,5.00,12165.25
89742,29750,562,6,2350.61,18.00,5.00,14103.66
89743,29750,70,8,118.69,17.00,0.00,949.52
89744,29751,101,2,2412.74,18.00,0.00,4825.48
89745,29751,896,7,2916.30,12.00,5.00,20414.10
89746,29751,606,2,2160.03,18.00,0.00,4320.06
89747,29751,757,2,894.72,17.00,10.00,1789.44
89748,29751,742,8,2179.03,12.00,10.00,17432.24
89749,29752,75,9,212.31,18.00,10.00,1910.79
89750,29753,362,6,1475.97,12.00,0.00,8855.82
89751,29753,909,6,2990.59,18.00,0.00,17943.54
89752,29753,524,2,3058.94,17.00,10.00,6117.88
89753,29753,488,1,3166.59,18.00,5.00,3166.59
89754,29753,311,9,3755.98,17.00,10.00,33803.82
89755,29754,471,1,2897.06,17.00,10.00,2897.06
89756,29754,872,2,4128.07,17.00,5.00,8256.14
89757,29755,966,10,1491.70,18.00,10.00,14917.00
89758,29756,269,8,1022.89,17.00,5.00,8183.12
89759,29756,115,2,2459.21,12.00,10.00,4918.42
89760,29756,377,3,1749.78,12.00,5.00,5249.34
89761,29757,245,10,2325.80,12.00,5.00,23258.00
89762,29757,569,10,207.99,18.00,10.00,2079.90
89763,29757,386,1,1069.38,18.00,0.00,1069.38
89764,29757,441,9,538.84,18.00,0.00,4849.56
89765,29758,533,5,1796.67,18.00,10.00,8983.35
89766,29758,921,3,3321.81,18.00,10.00,9965.43
89767,29758,42,6,1847.00,17.00,0.00,11082.00
89768,29759,110,5,2749.57,12.00,10.00,13747.85
89769,29759,154,6,2700.16,18.00,5.00,16200.96
89770,29759,757,4,894.72,17.00,10.00,3578.88
89771,29760,180,10,2601.68,12.00,0.00,26016.80
89772,29761,262,5,1403.13,12.00,5.00,7015.65
89773,29761,912,1,1038.60,12.00,10.00,1038.60
89774,29761,524,3,3058.94,17.00,10.00,9176.82
89775,29762,893,9,2690.48,12.00,0.00,24214.32
89776,29762,383,8,64.49,18.00,10.00,515.92
89777,29762,737,5,2907.49,18.00,10.00,14537.45
89778,29762,104,8,821.14,18.00,0.00,6569.12
89779,29763,308,7,1905.32,17.00,5.00,13337.24
89780,29763,155,8,52.57,17.00,0.00,420.56
89781,29763,152,10,1625.27,17.00,0.00,16252.70
89782,29763,677,7,586.74,12.00,0.00,4107.18
89783,29764,527,2,1140.17,12.00,10.00,2280.34
89784,29764,286,9,2277.61,17.00,0.00,20498.49
89785,29764,424,8,45.75,17.00,10.00,366.00
89786,29764,956,5,2369.21,18.00,10.00,11846.05
89787,29765,890,5,864.70,17.00,0.00,4323.50
89788,29766,751,7,1956.29,17.00,5.00,13694.03
89789,29767,986,6,293.35,17.00,0.00,1760.10
89790,29767,629,5,1049.34,12.00,0.00,5246.70
89791,29768,693,2,2719.62,12.00,10.00,5439.24
89792,29768,169,3,2148.39,18.00,0.00,6445.17
89793,29768,888,8,539.47,12.00,5.00,4315.76
89794,29768,743,1,2785.44,18.00,10.00,2785.44
89795,29769,926,4,824.94,18.00,10.00,3299.76
89796,29769,333,8,1071.58,18.00,0.00,8572.64
89797,29769,471,8,2897.06,17.00,10.00,23176.48
89798,29769,737,9,2907.49,18.00,10.00,26167.41
89799,29770,158,2,2219.71,17.00,10.00,4439.42
89800,29770,448,10,2792.57,18.00,10.00,27925.70
89801,29770,8,5,522.87,18.00,0.00,2614.35
89802,29770,956,10,2369.21,18.00,10.00,23692.10
89803,29771,10,3,1185.69,17.00,10.00,3557.07
89804,29771,554,5,1121.67,12.00,0.00,5608.35
89805,29772,326,10,2882.29,17.00,0.00,28822.90
89806,29772,298,2,1028.21,17.00,10.00,2056.42
89807,29772,21,2,798.36,18.00,10.00,1596.72
89808,29773,224,2,3157.67,17.00,10.00,6315.34
89809,29773,19,4,1517.55,18.00,10.00,6070.20
89810,29773,981,10,277.89,12.00,0.00,2778.90
89811,29773,706,2,2734.36,17.00,0.00,5468.72
89812,29774,35,4,1255.65,18.00,5.00,5022.60
89813,29774,901,1,2152.22,18.00,5.00,2152.22
89814,29774,13,7,1114.92,12.00,10.00,7804.44
89815,29775,659,10,1282.94,17.00,5.00,12829.40
89816,29776,873,8,1077.71,12.00,5.00,8621.68
89817,29777,154,1,2700.16,18.00,5.00,2700.16
89818,29777,384,1,751.10,18.00,10.00,751.10
89819,29777,810,5,1371.86,17.00,10.00,6859.30
89820,29777,249,6,2147.93,18.00,0.00,12887.58
89821,29777,870,7,1480.82,12.00,10.00,10365.74
89822,29778,353,1,371.77,18.00,5.00,371.77
89823,29778,7,10,136.02,18.00,10.00,1360.20
89824,29779,157,3,2382.63,18.00,0.00,7147.89
89825,29779,329,8,2541.11,12.00,5.00,20328.88
89826,29779,193,10,2705.58,18.00,5.00,27055.80
89827,29779,358,2,274.35,18.00,0.00,548.70
89828,29779,231,9,2803.89,17.00,0.00,25235.01
89829,29780,244,4,3983.40,17.00,5.00,15933.60
89830,29780,720,1,3314.63,18.00,10.00,3314.63
89831,29780,336,1,3541.51,17.00,5.00,3541.51
89832,29781,789,10,815.67,17.00,5.00,8156.70
89833,29782,242,8,542.80,18.00,0.00,4342.40
89834,29783,946,1,2963.37,17.00,5.00,2963.37
89835,29783,525,7,4353.53,12.00,5.00,30474.71
89836,29783,511,5,1729.09,17.00,5.00,8645.45
89837,29784,76,9,1096.27,18.00,5.00,9866.43
89838,29784,912,3,1038.60,12.00,10.00,3115.80
89839,29784,551,3,2758.75,17.00,0.00,8276.25
89840,29784,751,8,1956.29,17.00,5.00,15650.32
89841,29785,482,6,1228.85,18.00,5.00,7373.10
89842,29785,562,9,2350.61,18.00,5.00,21155.49
89843,29785,109,1,824.56,12.00,0.00,824.56
89844,29785,828,5,3368.43,17.00,5.00,16842.15
89845,29785,239,1,624.14,18.00,10.00,624.14
89846,29786,420,8,1752.23,18.00,5.00,14017.84
89847,29786,205,1,2217.71,17.00,0.00,2217.71
89848,29786,431,3,2554.55,17.00,5.00,7663.65
89849,29786,250,5,347.44,17.00,0.00,1737.20
89850,29786,10,5,1185.69,17.00,10.00,5928.45
89851,29787,179,1,1325.84,18.00,10.00,1325.84
89852,29787,405,10,2954.61,17.00,5.00,29546.10
89853,29787,537,6,1824.14,18.00,0.00,10944.84
89854,29787,433,6,1860.26,18.00,0.00,11161.56
89855,29788,262,4,1403.13,12.00,5.00,5612.52
89856,29789,666,2,1960.57,12.00,5.00,3921.14
89857,29790,277,3,1540.95,17.00,10.00,4622.85
89858,29790,92,1,2084.19,17.00,10.00,2084.19
89859,29791,274,8,1636.39,18.00,5.00,13091.12
89860,29791,485,8,1610.84,17.00,0.00,12886.72
89861,29791,650,7,637.52,17.00,10.00,4462.64
89862,29792,47,2,3896.09,12.00,0.00,7792.18
89863,29793,225,2,1568.66,18.00,10.00,3137.32
89864,29793,131,3,874.41,17.00,10.00,2623.23
89865,29794,254,1,1278.83,17.00,5.00,1278.83
89866,29794,764,2,1391.74,17.00,10.00,2783.48
89867,29794,29,5,3180.67,12.00,5.00,15903.35
89868,29795,166,1,3069.18,17.00,10.00,3069.18
89869,29795,520,5,71.33,12.00,0.00,356.65
89870,29795,997,9,3495.43,12.00,10.00,31458.87
89871,29795,872,9,4128.07,17.00,5.00,37152.63
89872,29796,96,6,1553.87,12.00,10.00,9323.22
89873,29797,435,6,3107.16,17.00,5.00,18642.96
89874,29797,991,1,3266.89,18.00,0.00,3266.89
89875,29797,553,2,2778.62,12.00,10.00,5557.24
89876,29797,115,3,2459.21,12.00,10.00,7377.63
89877,29798,108,1,1501.07,18.00,5.00,1501.07
89878,29798,917,3,588.80,12.00,5.00,1766.40
89879,29798,711,6,1200.87,12.00,0.00,7205.22
89880,29798,244,6,3983.40,17.00,5.00,23900.40
89881,29799,67,6,2159.89,18.00,10.00,12959.34
89882,29800,11,2,1838.76,12.00,10.00,3677.52
89883,29800,901,9,2152.22,18.00,5.00,19369.98
89884,29800,100,6,3529.00,12.00,10.00,21174.00
89885,29801,310,7,3447.79,18.00,5.00,24134.53
89886,29801,864,6,2552.53,18.00,0.00,15315.18
89887,29801,816,10,3142.72,17.00,10.00,31427.20
89888,29801,614,10,2116.68,18.00,5.00,21166.80
89889,29802,457,6,1414.55,12.00,0.00,8487.30
89890,29803,65,7,1609.83,17.00,10.00,11268.81
89891,29803,131,6,874.41,17.00,10.00,5246.46
89892,29804,224,4,3157.67,17.00,10.00,12630.68
89893,29804,792,8,388.03,18.00,0.00,3104.24
89894,29805,5,10,1425.34,12.00,0.00,14253.40
89895,29805,97,10,3055.12,12.00,5.00,30551.20
89896,29806,386,2,1069.38,18.00,0.00,2138.76
89897,29806,348,9,2160.77,12.00,0.00,19446.93
89898,29806,576,8,2430.46,18.00,10.00,19443.68
89899,29806,189,2,2344.97,17.00,0.00,4689.94
89900,29806,769,1,113.10,12.00,0.00,113.10
89901,29807,203,2,1640.39,12.00,0.00,3280.78
89902,29807,190,9,256.91,18.00,5.00,2312.19
89903,29807,676,1,2979.20,18.00,5.00,2979.20
89904,29808,495,4,2993.52,17.00,10.00,11974.08
89905,29808,522,1,672.80,12.00,0.00,672.80
89906,29808,776,1,2342.94,18.00,5.00,2342.94
89907,29809,366,7,2697.71,17.00,10.00,18883.97
89908,29810,425,8,2038.04,12.00,10.00,16304.32
89909,29810,839,7,3036.68,18.00,0.00,21256.76
89910,29810,604,9,621.48,17.00,5.00,5593.32
89911,29810,607,6,2276.42,12.00,10.00,13658.52
89912,29810,78,7,3365.40,18.00,10.00,23557.80
89913,29811,488,9,3166.59,18.00,5.00,28499.31
89914,29811,308,6,1905.32,17.00,5.00,11431.92
89915,29811,783,9,2301.52,12.00,10.00,20713.68
89916,29811,723,3,1586.88,12.00,0.00,4760.64
89917,29812,296,1,811.16,17.00,5.00,811.16
89918,29812,739,2,1621.91,17.00,10.00,3243.82
89919,29813,124,7,946.24,17.00,10.00,6623.68
89920,29813,4,1,2111.04,12.00,10.00,2111.04
89921,29813,227,4,3893.89,12.00,5.00,15575.56
89922,29813,736,2,174.99,12.00,5.00,349.98
89923,29814,859,9,1826.88,12.00,10.00,16441.92
89924,29814,924,7,2247.91,12.00,10.00,15735.37
89925,29814,524,4,3058.94,17.00,10.00,12235.76
89926,29814,785,4,450.85,18.00,5.00,1803.40
89927,29814,778,5,222.88,12.00,5.00,1114.40
89928,29815,138,10,2710.10,18.00,10.00,27101.00
89929,29815,65,9,1609.83,17.00,10.00,14488.47
89930,29815,205,1,2217.71,17.00,0.00,2217.71
89931,29815,8,2,522.87,18.00,0.00,1045.74
89932,29815,347,6,2651.34,12.00,0.00,15908.04
89933,29816,37,8,117.93,18.00,0.00,943.44
89934,29816,290,10,1165.56,17.00,0.00,11655.60
89935,29816,640,3,2003.96,18.00,10.00,6011.88
89936,29817,592,8,589.87,18.00,5.00,4718.96
89937,29818,466,8,1469.11,12.00,10.00,11752.88
89938,29818,987,4,3507.03,17.00,10.00,14028.12
89939,29819,869,3,3742.28,17.00,5.00,11226.84
89940,29820,519,1,122.56,12.00,10.00,122.56
89941,29820,375,8,2207.21,17.00,5.00,17657.68
89942,29820,640,1,2003.96,18.00,10.00,2003.96
89943,29820,669,2,2612.73,18.00,10.00,5225.46
89944,29820,887,6,1982.59,17.00,5.00,11895.54
89945,29821,4,3,2111.04,12.00,10.00,6333.12
89946,29821,124,3,946.24,17.00,10.00,2838.72
89947,29821,239,6,624.14,18.00,10.00,3744.84
89948,29822,533,10,1796.67,18.00,10.00,17966.70
89949,29823,9,7,3194.63,18.00,10.00,22362.41
89950,29823,517,4,1000.34,12.00,10.00,4001.36
89951,29824,570,2,2364.78,17.00,5.00,4729.56
89952,29824,455,4,1834.83,17.00,0.00,7339.32
89953,29824,847,7,390.46,12.00,10.00,2733.22
89954,29824,263,1,2974.82,12.00,0.00,2974.82
89955,29825,910,7,3990.65,18.00,0.00,27934.55
89956,29825,11,1,1838.76,12.00,10.00,1838.76
89957,29826,244,10,3983.40,17.00,5.00,39834.00
89958,29826,839,7,3036.68,18.00,0.00,21256.76
89959,29826,182,7,1586.92,17.00,10.00,11108.44
89960,29826,802,3,1686.84,12.00,0.00,5060.52
89961,29826,698,10,1208.32,12.00,5.00,12083.20
89962,29827,291,8,2264.25,18.00,10.00,18114.00
89963,29827,963,3,279.53,17.00,0.00,838.59
89964,29827,287,7,996.89,17.00,0.00,6978.23
89965,29827,66,7,1541.68,17.00,10.00,10791.76
89966,29827,470,8,183.54,18.00,10.00,1468.32
89967,29828,900,2,1485.46,12.00,5.00,2970.92
89968,29829,222,4,1843.68,12.00,5.00,7374.72
89969,29829,511,9,1729.09,17.00,5.00,15561.81
89970,29830,721,2,1947.46,17.00,10.00,3894.92
89971,29831,276,9,1828.85,18.00,5.00,16459.65
89972,29831,189,3,2344.97,17.00,0.00,7034.91
89973,29831,973,3,2677.23,12.00,10.00,8031.69
89974,29832,945,1,2508.07,12.00,10.00,2508.07
89975,29832,976,1,503.30,12.00,0.00,503.30
89976,29832,969,6,1232.20,18.00,10.00,7393.20
89977,29832,772,10,2546.56,17.00,0.00,25465.60
89978,29832,766,6,4026.81,18.00,10.00,24160.86
89979,29833,585,6,2013.71,17.00,5.00,12082.26
89980,29833,119,1,1569.62,17.00,0.00,1569.62
89981,29833,967,8,1151.37,12.00,5.00,9210.96
89982,29833,909,5,2990.59,18.00,0.00,14952.95
89983,29834,173,1,1352.38,12.00,5.00,1352.38
89984,29835,259,4,356.80,17.00,5.00,1427.20
