id,po_number,supplier_id,buyer_id,destination_location_id,status,currency,subtotal,total,placed_at,expected_delivery_at,created_at,updated_at
1260,PO-001260,12,13,3,received,BRL,65132.18,65132.18,2024-06-04 22:36:24,2024-07-19,2024-06-04 22:36:24,2024-06-04 22:36:24
1261,PO-001261,22,5,3,partially_received,BRL,79435.92,79435.92,2026-05-05 08:53:37,,2026-05-05 08:53:37,2026-05-05 08:53:37
1262,PO-001262,25,5,1,draft,BRL,8507.68,8507.68,2025-04-16 10:40:25,2025-05-30,2025-04-16 10:40:25,2025-04-16 10:40:25
1263,PO-001263,21,5,4,received,BRL,71534.60,71534.60,2021-11-10 21:03:54,2021-12-10,2021-11-10 21:03:54,2021-11-10 21:03:54
1264,PO-001264,14,13,1,received,BRL,144636.00,144636.00,2020-09-11 16:37:28,,2020-09-11 16:37:28,2020-09-11 16:37:28
1265,PO-001265,2,13,1,received,BRL,113949.62,113949.62,2025-01-13 11:23:39,2025-01-16,2025-01-13 11:23:39,2025-01-13 11:23:39
1266,PO-001266,21,13,4,received,BRL,90697.95,90697.95,2022-09-19 20:30:18,2022-11-04,2022-09-19 20:30:18,2022-09-19 20:30:18
1267,PO-001267,24,13,1,sent,BRL,37034.61,37034.61,2025-08-07 12:34:25,2025-09-18,2025-08-07 12:34:25,2025-08-07 12:34:25
1268,PO-001268,6,13,1,partially_received,BRL,51006.45,51006.45,2022-12-06 06:50:51,2023-01-30,2022-12-06 06:50:51,2022-12-06 06:50:51
1269,PO-001269,22,5,2,received,BRL,4398.52,4398.52,2023-01-06 15:39:00,2023-01-12,2023-01-06 15:39:00,2023-01-06 15:39:00
1270,PO-001270,9,13,1,partially_received,BRL,69780.54,69780.54,2026-12-02 08:54:10,2027-01-03,2026-12-02 08:54:10,2026-12-02 08:54:10
1271,PO-001271,8,13,2,received,EUR,84601.56,84601.56,2024-12-11 10:57:09,2025-01-25,2024-12-11 10:57:09,2024-12-11 10:57:09
1272,PO-001272,15,5,2,partially_received,BRL,85897.11,85897.11,2022-11-28 04:11:14,2023-01-25,2022-11-28 04:11:14,2022-11-28 04:11:14
1273,PO-001273,4,13,1,received,BRL,177476.15,177476.15,2021-02-26 00:43:04,2021-03-16,2021-02-26 00:43:04,2021-02-26 00:43:04
1274,PO-001274,7,13,4,received,BRL,73742.49,73742.49,2022-12-02 16:37:42,2023-01-14,2022-12-02 16:37:42,2022-12-02 16:37:42
1275,PO-001275,15,5,3,received,BRL,60925.20,60925.20,2021-03-23 06:28:15,2021-03-28,2021-03-23 06:28:15,2021-03-23 06:28:15
1276,PO-001276,5,13,5,sent,BRL,45604.00,45604.00,2022-06-11 00:14:09,2022-06-17,2022-06-11 00:14:09,2022-06-11 00:14:09
1277,PO-001277,10,13,2,received,BRL,148140.88,148140.88,2025-07-21 07:29:25,2025-09-12,2025-07-21 07:29:25,2025-07-21 07:29:25
1278,PO-001278,3,13,3,received,BRL,157765.62,157765.62,2025-11-08 05:52:49,2025-11-11,2025-11-08 05:52:49,2025-11-08 05:52:49
1279,PO-001279,13,13,5,received,BRL,7056.60,7056.60,2026-08-30 08:46:48,2026-10-27,2026-08-30 08:46:48,2026-08-30 08:46:48
1280,PO-001280,15,13,4,received,BRL,5909.85,5909.85,2022-09-11 19:27:22,2022-11-06,2022-09-11 19:27:22,2022-09-11 19:27:22
1281,PO-001281,19,5,6,received,BRL,72018.47,72018.47,2023-07-05 14:27:35,2023-09-02,2023-07-05 14:27:35,2023-07-05 14:27:35
1282,PO-001282,10,5,1,received,BRL,40720.40,40720.40,2021-09-02 16:59:55,2021-10-25,2021-09-02 16:59:55,2021-09-02 16:59:55
1283,PO-001283,6,13,1,received,BRL,25508.56,25508.56,2020-02-04 17:53:26,2020-03-06,2020-02-04 17:53:26,2020-02-04 17:53:26
1284,PO-001284,20,5,5,sent,BRL,53565.26,53565.26,2022-07-02 01:50:51,2022-07-30,2022-07-02 01:50:51,2022-07-02 01:50:51
1285,PO-001285,21,13,1,received,BRL,36414.46,36414.46,2020-04-21 11:11:39,2020-06-14,2020-04-21 11:11:39,2020-04-21 11:11:39
1286,PO-001286,2,5,3,received,BRL,59005.76,59005.76,2026-12-01 14:33:40,,2026-12-01 14:33:40,2026-12-01 14:33:40
1287,PO-001287,22,13,2,partially_received,BRL,12139.69,12139.69,2026-10-16 03:07:02,2026-11-20,2026-10-16 03:07:02,2026-10-16 03:07:02
1288,PO-001288,23,13,4,sent,BRL,22141.73,22141.73,2022-09-22 19:52:09,2022-11-16,2022-09-22 19:52:09,2022-09-22 19:52:09
1289,PO-001289,16,13,3,partially_received,BRL,65687.01,65687.01,2025-11-05 06:05:44,2025-12-21,2025-11-05 06:05:44,2025-11-05 06:05:44
1290,PO-001290,4,5,6,sent,BRL,90044.24,90044.24,2026-08-15 04:42:45,2026-09-26,2026-08-15 04:42:45,2026-08-15 04:42:45
1291,PO-001291,21,5,2,cancelled,BRL,110224.98,110224.98,2021-08-08 17:59:54,,2021-08-08 17:59:54,2021-08-08 17:59:54
1292,PO-001292,9,13,1,cancelled,BRL,107537.63,107537.63,2023-06-01 07:17:07,2023-07-01,2023-06-01 07:17:07,2023-06-01 07:17:07
1293,PO-001293,3,5,1,received,BRL,17683.38,17683.38,2023-12-25 04:35:44,,2023-12-25 04:35:44,2023-12-25 04:35:44
1294,PO-001294,13,13,1,partially_received,BRL,88294.10,88294.10,2023-10-20 12:12:03,,2023-10-20 12:12:03,2023-10-20 12:12:03
1295,PO-001295,2,5,4,received,BRL,83306.28,83306.28,2020-09-21 19:38:18,2020-11-03,2020-09-21 19:38:18,2020-09-21 19:38:18
1296,PO-001296,18,13,1,partially_received,BRL,98796.15,98796.15,2024-11-23 14:19:11,2024-12-26,2024-11-23 14:19:11,2024-11-23 14:19:11
1297,PO-001297,21,5,2,received,BRL,64002.85,64002.85,2023-12-03 03:11:30,2023-12-24,2023-12-03 03:11:30,2023-12-03 03:11:30
1298,PO-001298,13,13,5,received,BRL,27878.77,27878.77,2026-04-20 02:55:22,,2026-04-20 02:55:22,2026-04-20 02:55:22
1299,PO-001299,2,5,2,received,BRL,3554.76,3554.76,2023-10-03 15:57:43,2023-11-16,2023-10-03 15:57:43,2023-10-03 15:57:43
1300,PO-001300,18,5,3,received,BRL,113536.02,113536.02,2024-10-07 23:40:56,,2024-10-07 23:40:56,2024-10-07 23:40:56
1301,PO-001301,3,5,6,received,BRL,154692.68,154692.68,2026-12-10 19:56:06,2026-12-25,2026-12-10 19:56:06,2026-12-10 19:56:06
1302,PO-001302,18,5,6,received,BRL,140597.96,140597.96,2026-07-08 11:38:00,2026-08-10,2026-07-08 11:38:00,2026-07-08 11:38:00
1303,PO-001303,11,5,4,received,BRL,11139.87,11139.87,2025-11-03 20:13:47,2025-11-17,2025-11-03 20:13:47,2025-11-03 20:13:47
1304,PO-001304,2,13,4,sent,BRL,93468.06,93468.06,2022-11-29 10:37:33,,2022-11-29 10:37:33,2022-11-29 10:37:33
1305,PO-001305,25,5,1,partially_received,BRL,131287.93,131287.93,2024-05-04 12:00:47,2024-05-15,2024-05-04 12:00:47,2024-05-04 12:00:47
1306,PO-001306,16,5,3,received,BRL,14800.32,14800.32,2025-12-11 16:00:07,2026-01-21,2025-12-11 16:00:07,2025-12-11 16:00:07
1307,PO-001307,12,13,1,received,BRL,101564.45,101564.45,2026-11-23 11:43:46,2026-12-15,2026-11-23 11:43:46,2026-11-23 11:43:46
1308,PO-001308,4,13,4,sent,BRL,23522.22,23522.22,2020-10-08 11:42:11,2020-11-29,2020-10-08 11:42:11,2020-10-08 11:42:11
1309,PO-001309,10,5,2,received,BRL,28423.16,28423.16,2023-09-08 16:29:20,2023-10-02,2023-09-08 16:29:20,2023-09-08 16:29:20
1310,PO-001310,15,13,3,received,BRL,91306.08,91306.08,2026-12-23 16:47:20,2027-01-13,2026-12-23 16:47:20,2026-12-23 16:47:20
1311,PO-001311,11,5,4,received,BRL,52490.50,52490.50,2022-11-25 06:35:20,2022-12-09,2022-11-25 06:35:20,2022-11-25 06:35:20
1312,PO-001312,5,13,4,received,BRL,47813.66,47813.66,2025-09-14 23:56:15,2025-10-01,2025-09-14 23:56:15,2025-09-14 23:56:15
1313,PO-001313,2,13,3,received,BRL,117941.99,117941.99,2026-07-17 06:01:57,,2026-07-17 06:01:57,2026-07-17 06:01:57
1314,PO-001314,8,5,1,received,USD,22789.10,22789.10,2020-10-18 03:32:17,,2020-10-18 03:32:17,2020-10-18 03:32:17
1315,PO-001315,23,13,1,received,BRL,167824.75,167824.75,2023-08-08 18:57:37,2023-08-11,2023-08-08 18:57:37,2023-08-08 18:57:37
1316,PO-001316,17,5,6,sent,BRL,97292.04,97292.04,2022-10-14 05:00:47,2022-11-03,2022-10-14 05:00:47,2022-10-14 05:00:47
1317,PO-001317,20,5,2,received,BRL,11789.28,11789.28,2024-11-29 14:20:15,2024-12-05,2024-11-29 14:20:15,2024-11-29 14:20:15
1318,PO-001318,14,13,6,received,BRL,31063.05,31063.05,2025-04-06 09:14:32,,2025-04-06 09:14:32,2025-04-06 09:14:32
1319,PO-001319,15,13,6,received,BRL,17914.89,17914.89,2024-12-17 13:42:05,2024-12-27,2024-12-17 13:42:05,2024-12-17 13:42:05
1320,PO-001320,16,13,2,received,BRL,37741.08,37741.08,2026-10-06 10:40:19,2026-10-26,2026-10-06 10:40:19,2026-10-06 10:40:19
1321,PO-001321,1,5,5,received,BRL,111160.96,111160.96,2026-11-07 16:02:21,2026-11-30,2026-11-07 16:02:21,2026-11-07 16:02:21
1322,PO-001322,21,13,4,received,BRL,63244.21,63244.21,2026-10-16 23:04:56,2026-11-02,2026-10-16 23:04:56,2026-10-16 23:04:56
1323,PO-001323,16,13,6,partially_received,BRL,3403.63,3403.63,2020-10-18 16:29:44,2020-10-24,2020-10-18 16:29:44,2020-10-18 16:29:44
1324,PO-001324,21,13,5,partially_received,BRL,57453.71,57453.71,2023-08-01 05:48:49,,2023-08-01 05:48:49,2023-08-01 05:48:49
1325,PO-001325,21,5,6,received,BRL,98942.25,98942.25,2026-07-31 20:50:05,2026-08-20,2026-07-31 20:50:05,2026-07-31 20:50:05
1326,PO-001326,1,13,2,draft,BRL,60849.81,60849.81,2023-09-22 21:35:30,2023-10-16,2023-09-22 21:35:30,2023-09-22 21:35:30
1327,PO-001327,22,5,2,received,BRL,142691.06,142691.06,2026-02-13 02:47:05,2026-03-23,2026-02-13 02:47:05,2026-02-13 02:47:05
1328,PO-001328,24,5,2,draft,BRL,14155.82,14155.82,2024-12-23 11:11:18,,2024-12-23 11:11:18,2024-12-23 11:11:18
1329,PO-001329,14,13,2,partially_received,BRL,174826.98,174826.98,2024-01-23 13:09:53,2024-02-23,2024-01-23 13:09:53,2024-01-23 13:09:53
1330,PO-001330,18,13,3,received,BRL,102941.43,102941.43,2020-11-05 08:00:02,2020-12-01,2020-11-05 08:00:02,2020-11-05 08:00:02
1331,PO-001331,8,13,5,received,EUR,2255.52,2255.52,2026-07-21 13:25:28,,2026-07-21 13:25:28,2026-07-21 13:25:28
1332,PO-001332,18,5,4,cancelled,BRL,111739.20,111739.20,2023-12-27 12:38:15,2024-02-19,2023-12-27 12:38:15,2023-12-27 12:38:15
1333,PO-001333,9,13,1,draft,BRL,86792.53,86792.53,2025-12-20 18:27:49,2026-01-25,2025-12-20 18:27:49,2025-12-20 18:27:49
1334,PO-001334,16,5,2,received,BRL,79364.09,79364.09,2022-11-22 15:10:58,,2022-11-22 15:10:58,2022-11-22 15:10:58
1335,PO-001335,7,5,4,received,BRL,87741.22,87741.22,2023-10-30 16:02:00,,2023-10-30 16:02:00,2023-10-30 16:02:00
1336,PO-001336,5,5,5,received,BRL,117579.19,117579.19,2026-05-11 16:06:02,2026-06-05,2026-05-11 16:06:02,2026-05-11 16:06:02
1337,PO-001337,12,13,5,received,EUR,58578.28,58578.28,2026-10-29 20:17:43,2026-11-11,2026-10-29 20:17:43,2026-10-29 20:17:43
1338,PO-001338,15,13,6,received,BRL,148813.70,148813.70,2023-03-01 17:35:56,2023-03-08,2023-03-01 17:35:56,2023-03-01 17:35:56
1339,PO-001339,22,5,1,cancelled,BRL,39337.41,39337.41,2022-10-10 05:45:14,2022-12-02,2022-10-10 05:45:14,2022-10-10 05:45:14
1340,PO-001340,13,13,1,received,BRL,38727.63,38727.63,2026-10-20 20:02:26,2026-10-27,2026-10-20 20:02:26,2026-10-20 20:02:26
1341,PO-001341,23,13,4,received,BRL,36708.96,36708.96,2023-12-28 18:04:00,2024-02-06,2023-12-28 18:04:00,2023-12-28 18:04:00
1342,PO-001342,5,5,6,partially_received,BRL,1836.10,1836.10,2023-03-11 02:19:01,2023-04-11,2023-03-11 02:19:01,2023-03-11 02:19:01
1343,PO-001343,24,5,2,sent,BRL,155237.80,155237.80,2026-11-12 06:44:45,2026-12-21,2026-11-12 06:44:45,2026-11-12 06:44:45
1344,PO-001344,13,5,6,received,BRL,140161.84,140161.84,2023-10-27 23:38:12,2023-12-23,2023-10-27 23:38:12,2023-10-27 23:38:12
1345,PO-001345,22,13,1,sent,BRL,241021.60,241021.60,2026-10-02 13:27:51,2026-11-05,2026-10-02 13:27:51,2026-10-02 13:27:51
1346,PO-001346,7,5,1,draft,BRL,60259.34,60259.34,2026-05-24 09:47:05,2026-06-04,2026-05-24 09:47:05,2026-05-24 09:47:05
1347,PO-001347,15,13,3,received,BRL,143438.55,143438.55,2022-11-16 05:48:54,2023-01-02,2022-11-16 05:48:54,2022-11-16 05:48:54
1348,PO-001348,8,13,2,received,EUR,61277.86,61277.86,2023-11-29 08:56:33,2023-12-16,2023-11-29 08:56:33,2023-11-29 08:56:33
1349,PO-001349,23,13,1,cancelled,BRL,1024.26,1024.26,2020-04-12 08:15:36,2020-05-29,2020-04-12 08:15:36,2020-04-12 08:15:36
1350,PO-001350,21,5,3,received,BRL,180987.39,180987.39,2024-05-21 03:57:09,2024-06-20,2024-05-21 03:57:09,2024-05-21 03:57:09
1351,PO-001351,7,5,1,partially_received,BRL,80929.40,80929.40,2022-10-27 20:01:40,2022-12-09,2022-10-27 20:01:40,2022-10-27 20:01:40
1352,PO-001352,12,5,6,received,USD,76130.00,76130.00,2025-08-27 06:09:51,2025-10-21,2025-08-27 06:09:51,2025-08-27 06:09:51
1353,PO-001353,11,13,4,received,BRL,73368.42,73368.42,2025-10-19 01:21:21,2025-12-18,2025-10-19 01:21:21,2025-10-19 01:21:21
1354,PO-001354,3,5,4,sent,BRL,20926.68,20926.68,2025-12-26 15:35:17,2026-01-20,2025-12-26 15:35:17,2025-12-26 15:35:17
1355,PO-001355,12,5,1,received,USD,41515.74,41515.74,2020-01-27 12:45:48,2020-03-13,2020-01-27 12:45:48,2020-01-27 12:45:48
1356,PO-001356,16,5,5,sent,BRL,133771.06,133771.06,2020-09-06 09:05:28,2020-10-21,2020-09-06 09:05:28,2020-09-06 09:05:28
1357,PO-001357,3,13,6,received,BRL,23791.24,23791.24,2024-06-01 04:08:03,2024-07-25,2024-06-01 04:08:03,2024-06-01 04:08:03
1358,PO-001358,12,13,6,draft,USD,84600.56,84600.56,2025-12-12 02:32:59,2026-01-08,2025-12-12 02:32:59,2025-12-12 02:32:59
1359,PO-001359,20,13,2,draft,BRL,143345.32,143345.32,2021-11-22 10:26:21,2021-12-20,2021-11-22 10:26:21,2021-11-22 10:26:21
1360,PO-001360,13,5,4,received,BRL,32807.72,32807.72,2023-12-12 10:56:14,2024-01-10,2023-12-12 10:56:14,2023-12-12 10:56:14
1361,PO-001361,3,5,2,received,BRL,3616.50,3616.50,2021-06-06 06:58:02,2021-06-10,2021-06-06 06:58:02,2021-06-06 06:58:02
1362,PO-001362,18,5,6,sent,BRL,77792.86,77792.86,2025-01-15 13:53:55,2025-03-05,2025-01-15 13:53:55,2025-01-15 13:53:55
1363,PO-001363,7,5,4,received,BRL,24867.81,24867.81,2025-09-26 16:30:44,2025-10-09,2025-09-26 16:30:44,2025-09-26 16:30:44
1364,PO-001364,12,13,2,sent,BRL,8597.00,8597.00,2020-07-11 09:52:37,2020-07-20,2020-07-11 09:52:37,2020-07-11 09:52:37
1365,PO-001365,2,5,6,partially_received,BRL,142348.16,142348.16,2025-11-08 07:49:07,2025-12-24,2025-11-08 07:49:07,2025-11-08 07:49:07
1366,PO-001366,5,13,4,received,BRL,9913.20,9913.20,2026-04-29 23:08:28,2026-06-17,2026-04-29 23:08:28,2026-04-29 23:08:28
1367,PO-001367,11,5,5,partially_received,BRL,35919.88,35919.88,2026-01-08 17:57:58,2026-01-14,2026-01-08 17:57:58,2026-01-08 17:57:58
1368,PO-001368,24,5,6,received,BRL,78234.43,78234.43,2020-01-10 03:19:46,2020-02-21,2020-01-10 03:19:46,2020-01-10 03:19:46
1369,PO-001369,22,5,5,received,BRL,119568.50,119568.50,2022-10-02 21:16:20,2022-12-01,2022-10-02 21:16:20,2022-10-02 21:16:20
1370,PO-001370,19,5,1,partially_received,BRL,21361.97,21361.97,2025-04-14 06:18:02,,2025-04-14 06:18:02,2025-04-14 06:18:02
1371,PO-001371,5,13,6,received,BRL,48598.55,48598.55,2024-07-24 23:06:11,2024-08-28,2024-07-24 23:06:11,2024-07-24 23:06:11
1372,PO-001372,8,5,4,sent,BRL,4102.24,4102.24,2023-09-08 15:54:23,2023-09-27,2023-09-08 15:54:23,2023-09-08 15:54:23
1373,PO-001373,22,5,1,received,BRL,78885.53,78885.53,2026-09-30 01:37:25,2026-11-10,2026-09-30 01:37:25,2026-09-30 01:37:25
1374,PO-001374,3,13,1,partially_received,BRL,105048.42,105048.42,2024-12-08 00:12:20,2025-02-06,2024-12-08 00:12:20,2024-12-08 00:12:20
1375,PO-001375,11,13,6,partially_received,BRL,95775.93,95775.93,2024-09-21 08:54:27,2024-11-15,2024-09-21 08:54:27,2024-09-21 08:54:27
1376,PO-001376,3,5,4,received,BRL,125331.68,125331.68,2022-08-21 21:19:57,2022-09-07,2022-08-21 21:19:57,2022-08-21 21:19:57
1377,PO-001377,25,5,5,received,BRL,199272.20,199272.20,2023-03-19 09:09:09,2023-04-04,2023-03-19 09:09:09,2023-03-19 09:09:09
1378,PO-001378,20,13,3,received,BRL,123611.43,123611.43,2020-11-07 10:31:22,2020-12-22,2020-11-07 10:31:22,2020-11-07 10:31:22
1379,PO-001379,10,13,5,partially_received,BRL,97618.38,97618.38,2020-10-29 02:11:15,2020-11-19,2020-10-29 02:11:15,2020-10-29 02:11:15
1380,PO-001380,15,5,5,received,BRL,131665.46,131665.46,2025-11-09 04:39:56,2025-12-08,2025-11-09 04:39:56,2025-11-09 04:39:56
1381,PO-001381,4,5,6,draft,BRL,101994.83,101994.83,2020-09-25 17:19:33,2020-11-03,2020-09-25 17:19:33,2020-09-25 17:19:33
1382,PO-001382,1,13,4,received,BRL,68432.20,68432.20,2024-07-25 22:00:20,2024-08-24,2024-07-25 22:00:20,2024-07-25 22:00:20
1383,PO-001383,21,5,6,cancelled,BRL,109964.16,109964.16,2020-11-17 02:52:14,2020-12-26,2020-11-17 02:52:14,2020-11-17 02:52:14
1384,PO-001384,25,13,6,received,BRL,111182.13,111182.13,2021-12-25 11:54:19,2022-02-20,2021-12-25 11:54:19,2021-12-25 11:54:19
1385,PO-001385,3,13,4,cancelled,BRL,78200.04,78200.04,2026-09-03 17:51:49,2026-10-02,2026-09-03 17:51:49,2026-09-03 17:51:49
1386,PO-001386,25,5,6,received,BRL,121800.41,121800.41,2021-12-17 16:07:03,2022-02-01,2021-12-17 16:07:03,2021-12-17 16:07:03
1387,PO-001387,19,13,2,received,BRL,112688.58,112688.58,2026-10-08 01:21:47,,2026-10-08 01:21:47,2026-10-08 01:21:47
1388,PO-001388,6,13,5,partially_received,BRL,156545.77,156545.77,2026-07-26 14:41:03,2026-09-14,2026-07-26 14:41:03,2026-07-26 14:41:03
1389,PO-001389,1,13,1,received,BRL,192908.28,192908.28,2026-10-22 06:10:32,2026-11-02,2026-10-22 06:10:32,2026-10-22 06:10:32
1390,PO-001390,8,13,6,received,BRL,29314.35,29314.35,2026-11-02 12:44:46,2026-11-28,2026-11-02 12:44:46,2026-11-02 12:44:46
1391,PO-001391,17,13,3,received,BRL,25409.80,25409.80,2020-12-11 22:25:14,2020-12-15,2020-12-11 22:25:14,2020-12-11 22:25:14
1392,PO-001392,23,5,4,received,BRL,87767.84,87767.84,2025-08-14 14:13:57,2025-09-27,2025-08-14 14:13:57,2025-08-14 14:13:57
1393,PO-001393,8,5,2,received,USD,73958.52,73958.52,2020-11-17 18:26:06,2020-12-29,2020-11-17 18:26:06,2020-11-17 18:26:06
1394,PO-001394,7,13,2,received,BRL,93952.91,93952.91,2023-10-31 22:47:02,2023-11-06,2023-10-31 22:47:02,2023-10-31 22:47:02
1395,PO-001395,5,13,4,partially_received,BRL,38571.04,38571.04,2026-12-11 23:02:28,,2026-12-11 23:02:28,2026-12-11 23:02:28
1396,PO-001396,11,13,1,received,BRL,87150.63,87150.63,2022-07-29 07:34:46,,2022-07-29 07:34:46,2022-07-29 07:34:46
1397,PO-001397,16,5,5,received,BRL,40250.00,40250.00,2024-10-14 22:41:23,2024-12-01,2024-10-14 22:41:23,2024-10-14 22:41:23
1398,PO-001398,22,13,6,sent,BRL,169660.77,169660.77,2025-02-22 06:55:18,,2025-02-22 06:55:18,2025-02-22 06:55:18
1399,PO-001399,2,5,4,received,BRL,147926.56,147926.56,2022-10-17 17:16:54,2022-12-09,2022-10-17 17:16:54,2022-10-17 17:16:54
1400,PO-001400,13,5,6,partially_received,BRL,127817.77,127817.77,2022-02-16 14:26:44,2022-03-21,2022-02-16 14:26:44,2022-02-16 14:26:44
1401,PO-001401,8,13,6,received,EUR,190372.79,190372.79,2025-10-16 11:57:25,2025-10-23,2025-10-16 11:57:25,2025-10-16 11:57:25
1402,PO-001402,18,5,5,draft,BRL,45698.04,45698.04,2023-12-18 07:24:12,2023-12-28,2023-12-18 07:24:12,2023-12-18 07:24:12
1403,PO-001403,20,5,2,received,BRL,28746.66,28746.66,2025-09-02 03:41:20,2025-10-21,2025-09-02 03:41:20,2025-09-02 03:41:20
1404,PO-001404,5,13,4,received,BRL,1957.68,1957.68,2025-01-19 18:48:59,2025-01-24,2025-01-19 18:48:59,2025-01-19 18:48:59
1405,PO-001405,16,13,6,received,BRL,112212.66,112212.66,2021-11-02 17:05:34,,2021-11-02 17:05:34,2021-11-02 17:05:34
1406,PO-001406,18,5,1,received,BRL,108630.22,108630.22,2024-10-13 06:31:01,,2024-10-13 06:31:01,2024-10-13 06:31:01
1407,PO-001407,20,13,1,received,BRL,8122.90,8122.90,2026-11-03 05:12:56,2026-11-18,2026-11-03 05:12:56,2026-11-03 05:12:56
1408,PO-001408,24,13,5,partially_received,BRL,67871.18,67871.18,2024-04-12 22:00:38,2024-06-04,2024-04-12 22:00:38,2024-04-12 22:00:38
1409,PO-001409,19,5,4,partially_received,BRL,56761.86,56761.86,2025-10-05 02:08:46,2025-11-11,2025-10-05 02:08:46,2025-10-05 02:08:46
1410,PO-001410,1,13,4,received,BRL,147547.64,147547.64,2023-05-26 00:05:06,2023-06-09,2023-05-26 00:05:06,2023-05-26 00:05:06
1411,PO-001411,2,5,2,received,BRL,77627.16,77627.16,2022-11-24 05:20:51,,2022-11-24 05:20:51,2022-11-24 05:20:51
1412,PO-001412,23,5,1,sent,BRL,61044.27,61044.27,2024-03-11 04:58:41,2024-04-18,2024-03-11 04:58:41,2024-03-11 04:58:41
1413,PO-001413,15,13,2,received,BRL,43364.27,43364.27,2024-12-22 15:33:19,2025-01-16,2024-12-22 15:33:19,2024-12-22 15:33:19
1414,PO-001414,6,5,4,received,BRL,142392.79,142392.79,2024-10-07 11:00:55,2024-11-30,2024-10-07 11:00:55,2024-10-07 11:00:55
1415,PO-001415,2,13,5,sent,BRL,29383.77,29383.77,2024-06-17 23:05:13,2024-07-07,2024-06-17 23:05:13,2024-06-17 23:05:13
1416,PO-001416,14,13,2,received,BRL,41705.19,41705.19,2021-10-17 11:19:53,2021-11-30,2021-10-17 11:19:53,2021-10-17 11:19:53
1417,PO-001417,5,13,6,received,BRL,61414.32,61414.32,2020-05-04 20:39:29,2020-06-26,2020-05-04 20:39:29,2020-05-04 20:39:29
1418,PO-001418,3,5,1,received,BRL,92087.55,92087.55,2026-12-16 07:28:42,2027-02-13,2026-12-16 07:28:42,2026-12-16 07:28:42
1419,PO-001419,23,13,1,draft,BRL,43093.45,43093.45,2024-03-10 09:46:13,,2024-03-10 09:46:13,2024-03-10 09:46:13
1420,PO-001420,7,5,5,sent,BRL,177754.81,177754.81,2025-02-08 00:38:05,2025-03-20,2025-02-08 00:38:05,2025-02-08 00:38:05
1421,PO-001421,15,5,1,received,BRL,69959.25,69959.25,2026-01-10 17:31:59,2026-03-07,2026-01-10 17:31:59,2026-01-10 17:31:59
1422,PO-001422,13,13,5,received,BRL,86314.81,86314.81,2026-04-01 14:17:59,2026-04-27,2026-04-01 14:17:59,2026-04-01 14:17:59
1423,PO-001423,11,5,4,received,BRL,110723.22,110723.22,2023-09-18 02:41:02,,2023-09-18 02:41:02,2023-09-18 02:41:02
1424,PO-001424,14,13,3,sent,BRL,57318.42,57318.42,2023-05-12 15:25:58,2023-06-07,2023-05-12 15:25:58,2023-05-12 15:25:58
1425,PO-001425,8,5,3,received,USD,104057.92,104057.92,2025-11-20 13:57:04,2026-01-04,2025-11-20 13:57:04,2025-11-20 13:57:04
1426,PO-001426,11,13,6,received,BRL,23327.25,23327.25,2024-08-13 02:25:48,2024-09-11,2024-08-13 02:25:48,2024-08-13 02:25:48
1427,PO-001427,21,13,5,draft,BRL,55476.42,55476.42,2020-10-22 20:52:10,2020-11-01,2020-10-22 20:52:10,2020-10-22 20:52:10
1428,PO-001428,10,5,3,received,BRL,73878.75,73878.75,2026-09-18 05:59:31,,2026-09-18 05:59:31,2026-09-18 05:59:31
1429,PO-001429,16,5,3,received,BRL,68080.65,68080.65,2024-02-17 20:15:31,,2024-02-17 20:15:31,2024-02-17 20:15:31
1430,PO-001430,9,13,1,cancelled,BRL,28925.55,28925.55,2023-04-28 02:14:18,2023-06-06,2023-04-28 02:14:18,2023-04-28 02:14:18
1431,PO-001431,11,13,5,received,BRL,13660.08,13660.08,2024-05-09 15:09:34,2024-05-30,2024-05-09 15:09:34,2024-05-09 15:09:34
1432,PO-001432,11,5,6,sent,BRL,50487.81,50487.81,2023-10-11 13:49:51,2023-11-17,2023-10-11 13:49:51,2023-10-11 13:49:51
1433,PO-001433,22,13,5,received,BRL,122801.77,122801.77,2026-11-03 05:47:03,2026-12-01,2026-11-03 05:47:03,2026-11-03 05:47:03
1434,PO-001434,12,5,6,received,BRL,136812.24,136812.24,2022-06-12 07:55:12,2022-08-01,2022-06-12 07:55:12,2022-06-12 07:55:12
1435,PO-001435,8,13,1,received,USD,51679.98,51679.98,2024-11-21 00:36:21,2025-01-10,2024-11-21 00:36:21,2024-11-21 00:36:21
1436,PO-001436,3,5,6,received,BRL,96975.33,96975.33,2022-09-29 02:17:25,2022-10-12,2022-09-29 02:17:25,2022-09-29 02:17:25
1437,PO-001437,3,13,6,received,BRL,121137.85,121137.85,2025-11-14 06:55:14,2025-12-18,2025-11-14 06:55:14,2025-11-14 06:55:14
1438,PO-001438,8,5,3,partially_received,BRL,21140.58,21140.58,2024-07-26 04:52:02,2024-09-08,2024-07-26 04:52:02,2024-07-26 04:52:02
1439,PO-001439,11,5,3,received,BRL,93888.44,93888.44,2024-10-30 16:08:33,2024-12-17,2024-10-30 16:08:33,2024-10-30 16:08:33
1440,PO-001440,21,5,1,partially_received,BRL,180624.47,180624.47,2026-07-04 14:34:27,2026-08-02,2026-07-04 14:34:27,2026-07-04 14:34:27
